data,preco_real,preco_previsto,erro,erro_absoluto,erro_percentual_absoluto
2022-09-22,90.4,90.28805643524889,0.11194356475111533,0.11194356475111533,0.12383137693707448
2022-09-23,84.29,90.43854209902955,-6.148542099029541,6.148542099029541,7.294509549210512
2022-09-26,82.55,85.53868216931218,-2.9886821693121846,2.9886821693121846,3.620450841080781
2022-09-27,85.97,84.52774193395366,1.4422580660463353,1.4422580660463353,1.6776294824314708
2022-09-28,89.55,84.61562727076847,4.9343727292315265,4.9343727292315265,5.51018730232443
2022-09-29,89.41,88.88152047661086,0.5284795233891373,0.5284795233891373,0.5910742907830637
2022-09-30,88.9,88.71766581406804,0.18233418593196404,0.18233418593196404,0.2051003216332554
2022-10-03,90.68,88.04205909774437,2.637940902255636,2.637940902255636,2.909065838393952
2022-10-04,93.74,89.98543891939185,3.7545610806081413,3.7545610806081413,4.005292383836293
2022-10-05,94.35,96.74949761904762,-2.3994976190476223,2.3994976190476223,2.5431877255406703
2022-10-06,95.65,96.47154712885154,-0.8215471288515346,0.8215471288515346,0.858909700837987
2022-10-07,98.88,95.45883955153035,3.4211604484696494,3.4211604484696494,3.4599114567856493
2022-10-10,97.13,95.62686767241377,1.5031323275862292,1.5031323275862292,1.5475469243140423
2022-10-11,95.17,95.46935454545452,-0.2993545454545199,0.2993545454545199,0.3145471739566249
2022-10-12,93.44,93.62062316303154,-0.1806231630315409,0.1806231630315409,0.1933038987923169
2022-10-13,95.16,92.45970323895322,2.700296761046772,2.700296761046772,2.8376384626384743
2022-10-14,92.22,93.97089072532386,-1.7508907253238561,1.7508907253238561,1.8986019576272568
2022-10-17,91.04,92.70991686274509,-1.669916862745083,1.669916862745083,1.8342672042454777
2022-10-18,89.46,89.87742149350647,-0.41742149350648106,0.41742149350648106,0.4666012670539695
2022-10-19,91.34,89.29170106421356,2.0482989357864483,2.0482989357864483,2.2424993822930244
2022-10-20,91.52,90.24584574219898,1.2741542578010154,1.2741542578010154,1.3922140054643963
2022-10-21,91.82,90.80757448696357,1.012425513036419,1.012425513036419,1.1026198138057277
2022-10-24,91.57,90.28723897801079,1.2827610219892023,1.2827610219892023,1.400852923434752
2022-10-25,91.76,91.3738775900043,0.386122409995707,0.386122409995707,0.42079600043124127
2022-10-26,92.93,91.65731797188508,1.2726820281149287,1.2726820281149287,1.3695061100989223
2022-10-27,94.17,92.93507603793869,1.2349239620613162,1.2349239620613162,1.3113772560914476
2022-10-28,94.64,93.92755507027715,0.7124449297228495,0.7124449297228495,0.7527947270951495
2022-10-31,93.3,93.67755957616522,-0.3775595761652255,0.3775595761652255,0.40467264326390734
2022-11-01,95.12,93.08457192360193,2.0354280763980768,2.0354280763980768,2.1398528978112665
2022-11-02,96.07,93.903123216754,2.1668767832459963,2.1668767832459963,2.2555186668533325
2022-11-03,95.29,96.0775003841991,-0.7875003841990917,0.7875003841990917,0.8264250017830744
2022-11-04,99.53,93.2446530520641,6.285346947935906,6.285346947935906,6.315027577550393
2022-11-07,99.87,96.14690839743585,3.7230916025641534,3.7230916025641534,3.7279379218625746
2022-11-08,96.85,96.16957763230126,0.6804223676987391,0.6804223676987391,0.7025527802774797
2022-11-09,93.05,96.34583571142092,-3.2958357114209207,3.2958357114209207,3.5420050633217848
2022-11-10,94.25,92.16965559718062,2.080344402819378,2.080344402819378,2.207261965856104
2022-11-11,96.37,93.00507814445787,3.3649218555421356,3.3649218555421356,3.4916694568248787
2022-11-14,93.59,96.39967045288044,-2.8096704528804395,2.8096704528804395,3.002105409638251
2022-11-15,94.3,91.98788416860918,2.3121158313908126,2.3121158313908126,2.4518725677527176
2022-11-16,92.61,93.02927147779121,-0.419271477791213,0.419271477791213,0.45272808313488067
2022-11-17,91.0,90.24121547619046,0.7587845238095383,0.7587845238095383,0.8338291470434488
2022-11-18,88.93,91.24527846523752,-2.315278465237512,2.315278465237512,2.6034841619672906
2022-11-21,88.44,86.62448770885548,1.8155122911445147,1.8155122911445147,2.0528180587341867
2022-11-22,88.65,88.80339863173977,-0.15339863173976198,0.15339863173976198,0.17303850168049856
2022-11-23,85.9,89.34041050080637,-3.4404105008063652,3.4404105008063652,4.0051344596116
2022-11-24,85.59,85.3050759319829,0.284924068017105,0.284924068017105,0.33289410914488254
2022-11-25,83.4,85.84778096748647,-2.447780967486466,2.447780967486466,2.9349891696480404
2022-11-28,83.5,83.74631255122495,-0.24631255122494622,0.24631255122494622,0.2949850912873607
2022-11-29,83.22,83.76054401642641,-0.5405440164264093,0.5405440164264093,0.6495361889286341
2022-11-30,85.61,83.02578851082089,2.5842114891791113,2.5842114891791113,3.0185860170296825
